trial;date;temp_moy;tem_min;temp_max;precip_day;ETP_day;rayon_day
MD11;19/10/2010;10.9;5.9;16.3;0.2;2.2;1130.7
MD11;20/10/2010;11.4;10.7;14.6;0.4;1.8;628.5
MD11;21/10/2010;7.8;3.2;14.3;0;1.4;927.8
MD11;22/10/2010;10.9;4.1;19.8;0;2.2;1082.9
MD11;23/10/2010;12.9;8.8;18.2;3.3;1.8;991.4
MD11;24/10/2010;11.4;10.5;12.9;16.9;0.6;186.3
MD11;25/10/2010;8.7;8.1;11.2;0;2.1;928.3
MD11;26/10/2010;7;4;12.6;0;2.3;1282.9
MD11;27/10/2010;7.5;0.4;14.8;0;1.9;1232
MD11;28/10/2010;9.2;4.9;13.6;0;1.8;1212.8
MD11;29/10/2010;13.9;7;18.8;0.1;1.4;622.7
MD11;30/10/2010;12.9;10.3;17;0;1.8;958.3
MD11;31/10/2010;11.1;9.4;12.7;8.5;0.5;219.1
MD11;01/11/2010;12.1;10.7;12.9;1.9;0.6;218.2
MD11;02/11/2010;13.5;11.1;16.3;0.8;1.9;817.7
MD11;03/11/2010;14.8;13.2;16.8;0.6;1;301.4
MD11;04/11/2010;14.2;11.4;17.3;0;1.6;764.8
MD11;05/11/2010;14.6;14.1;15.2;0;0.9;224.5
MD11;06/11/2010;14.3;12.9;16.4;2.2;0.7;346.4
MD11;07/11/2010;10.4;8.7;12.6;5;0.9;301.4
MD11;08/11/2010;8.5;6.1;9.7;10.2;0.7;146.4
MD11;09/11/2010;10.8;8.8;14.4;4.1;1.9;238.1
MD11;10/11/2010;9.4;8.4;11.8;3.2;1.3;241.3
MD11;11/11/2010;10.1;4.1;14.3;1.7;0.9;562.9
MD11;12/11/2010;14.1;12.3;18.1;0.7;1.8;322.6
MD11;13/11/2010;12;5.7;18.7;0.1;1.8;900.8
MD11;14/11/2010;13.4;11.9;18.3;8.6;1.5;556.8
MD11;15/11/2010;9.9;9.1;11.4;2.3;1.1;493.9
MD11;16/11/2010;7.9;6.5;11.7;0.1;1.7;822.2
MD11;17/11/2010;5.4;0;10;8.5;0.3;120.3
MD11;18/11/2010;9.4;7.4;13.1;0.2;1.7;706.8
MD11;19/11/2010;8.2;3.7;11.1;0.2;0.4;436.1
MD11;20/11/2010;8.8;7.6;11.8;1.7;0.6;389.4
MD11;21/11/2010;8.4;5.5;11.8;9.3;0.4;131.1
MD11;22/11/2010;8;7.5;9;0.6;0.8;302.1
MD11;23/11/2010;6.2;5.2;9.4;0.1;0.9;393.9
MD11;24/11/2010;2.7;-0.5;5.3;0.2;0.5;443.6
MD11;25/11/2010;5;2.2;9.1;2.3;0.7;159.6
MD11;26/11/2010;2.9;2.4;6.3;0;1.2;761.9
MD11;27/11/2010;3.1;-1.3;6.7;1.8;0.7;432.3
MD11;28/11/2010;3;-1.6;9;0.1;0.9;526.3
MD11;29/11/2010;2.5;-1.9;6.8;0.9;0.6;720.6
MD11;30/11/2010;4.5;1.7;8.6;0;0.9;209.9
MD11;01/12/2010;1.6;0.6;4.4;0.2;0.4;238.4
MD11;02/12/2010;2;-1.7;5.8;0.5;0.7;571.3
MD11;03/12/2010;2;-0.4;3.5;0.1;0.5;360.5
MD11;04/12/2010;3.1;0.2;6.5;0;0.9;791
MD11;05/12/2010;7.8;2.9;10.9;0.4;1.2;209.7
MD11;06/12/2010;11.1;9;13.1;1;0.9;128.2
MD11;07/12/2010;12.2;8.5;15.8;0.7;1.1;504.1
MD11;08/12/2010;14;11.8;19.3;0;1.7;703.1
MD11;09/12/2010;4.8;3.4;6.4;0;0.7;230.3
MD11;10/12/2010;0.4;-2.4;4;0;0.9;882.2
MD11;11/12/2010;1.2;-3.3;7.6;0;1.2;822
MD11;12/12/2010;2.7;-2.3;9.5;0;0.9;539.5
MD11;13/12/2010;0.4;-3.4;5.9;0;0.8;709.8
MD11;14/12/2010;0;-4;5.6;0;1;874.6
MD11;15/12/2010;-1.7;-2.4;-0.3;0;0.8;610.2
MD11;16/12/2010;1.8;-2.4;6.9;0.1;1.2;105.4
MD11;17/12/2010;3.7;2;6.4;5;0.8;99.9
MD11;18/12/2010;0.8;-2.7;4.2;0;0.7;645.3
MD11;19/12/2010;3.5;-0.1;8;0;0.7;315.8
MD11;20/12/2010;5.7;1.7;9.7;0.2;0.7;579.9
MD11;21/12/2010;7.8;5.4;9.2;0.2;0.3;166.6
MD11;22/12/2010;9.4;6.6;12;0.5;0.3;234.4
MD11;23/12/2010;6.8;5.5;8.9;13.7;0.3;96.3
MD11;24/12/2010;2.8;1.6;4.1;0.1;0.6;142.5
MD11;25/12/2010;0.1;-0.2;0.7;0.1;0.9;272.7
MD11;26/12/2010;-2.5;-4.7;0.5;0;0.8;821
MD11;27/12/2010;0.9;-5.5;6.4;0;1.1;465.8
MD11;28/12/2010;6.1;2.7;10.3;0;0.9;370.2
MD11;29/12/2010;7.8;5.2;11.4;0.2;0.9;146.6
MD11;30/12/2010;9.3;5.5;11.3;0.4;0.6;329.6
MD11;31/12/2010;10.3;9;15.3;0;1.7;279.9
MD11;01/01/2011;6.8;3.7;10.2;0;0.4;242.5
MD11;02/01/2011;2.5;1.3;3;0;0.2;222.9
MD11;03/01/2011;2.4;1.6;3;0;0.7;323.1
MD11;04/01/2011;2.4;0.1;4.1;0.6;0.7;598.7
MD11;05/01/2011;5.8;2.1;9.7;0;1.1;536.5
MD11;06/01/2011;10.6;6.8;12.4;0;0.5;270.3
MD11;07/01/2011;11.1;10.1;13.6;0;1;342.5
MD11;08/01/2011;11.3;8.1;15.4;0.5;0.9;328.5
MD11;09/01/2011;7.2;5.5;9.3;4.4;0.3;168.8
MD11;10/01/2011;3.6;-0.7;7.9;5.9;0.8;722.3
MD11;11/01/2011;8.9;3.2;14.2;5.6;0.7;164
MD11;12/01/2011;10.1;8;12.8;1.9;0.5;150.5
MD11;13/01/2011;11.8;11.5;16.1;0.2;1.2;412.3
MD11;14/01/2011;6.4;5;8.3;0.2;0.8;340.4
MD11;15/01/2011;6.8;5.2;9.1;0.2;0.9;476.3
MD11;16/01/2011;8.2;3.1;12.5;0.1;1.1;886.1
MD11;17/01/2011;9.5;4.9;15.9;0;1.2;488.4
MD11;18/01/2011;8.5;5.8;13.9;0;1;565.7
MD11;19/01/2011;6.3;5.6;10.4;0;1;627.8
MD11;20/01/2011;2.1;-1.4;5.1;0;1.1;1057.6
MD11;21/01/2011;0.7;-0.9;4.2;0;1.2;811.2
MD11;22/01/2011;-1.3;-3.3;-0.1;0;0.7;561.8
MD11;23/01/2011;-0.2;-1.6;3.4;0;1.1;984.1
MD11;24/01/2011;-1;-4.6;4.2;0;1;1104.9
MD11;25/01/2011;0.5;-3.3;5;0;0.7;556.5
MD11;26/01/2011;1.7;-1.5;6.8;0;0.8;395.5
MD11;27/01/2011;3.2;-3.2;9.8;0;0.7;533.3
MD11;28/01/2011;7;3.1;11.8;0;1.6;694.2
MD11;29/01/2011;5.2;3.5;6.5;9.7;0.4;124.2
MD11;30/01/2011;4.1;3.4;5.1;0;0.2;66.5
MD11;31/01/2011;1.1;0.1;2.3;0;0.5;270.2
MD11;01/02/2011;-0.1;-1.1;0.6;0;0.6;454.2
MD11;02/02/2011;2.7;-0.4;5.9;0;1.1;681.6
MD11;03/02/2011;8.2;5.1;11.7;0;1;271.7
MD11;04/02/2011;9.5;7.4;13.9;0;1.6;512.2
MD11;05/02/2011;6.7;1.8;14.1;0.1;1.6;1011.1
MD11;06/02/2011;2.1;-1;6.9;0;1.4;898.7
MD11;07/02/2011;5.7;-1.3;15.2;0.1;2;1230.8
MD11;08/02/2011;6.4;0.6;13.5;0.1;1.3;861.2
MD11;09/02/2011;6.7;0.7;14.8;0.1;2.3;1278.5
MD11;10/02/2011;5.7;0.9;9.1;0.2;1.1;942.2
MD11;11/02/2011;8;5.2;13.9;0;1.9;974.4
MD11;12/02/2011;7.4;2.2;14.4;1.6;1.5;934.8
MD11;13/02/2011;7.1;3;11.3;1.2;0.9;655.3
MD11;14/02/2011;7.5;6.5;9.4;0.9;0.8;430.4
MD11;15/02/2011;9.5;4.3;16.2;2.9;1.9;1086
MD11;16/02/2011;8.7;5.1;13.5;0;1.8;1155.3
MD11;17/02/2011;7.7;4.5;11.2;0;1;636.7
MD11;18/02/2011;9.2;7.8;13.8;0;2.3;1084.7
MD11;19/02/2011;7.7;2.2;13.5;3.2;0.7;382.3
MD11;20/02/2011;9;8.2;11.4;0.3;1.5;1020.1
MD11;21/02/2011;9;4.2;11.5;12.6;0.8;523.7
MD11;22/02/2011;8.9;7.7;10;2.5;0.6;167.6
MD11;23/02/2011;9.4;6.6;11.1;0.9;1;681.3
MD11;24/02/2011;11.8;10.2;14.3;0.7;1.4;682.6
MD11;25/02/2011;11.2;10.6;13.7;0;1.6;658.3
MD11;26/02/2011;9.5;5.6;13.8;3;1;298.8
MD11;27/02/2011;7.4;6.6;9.6;2.6;1.7;1030.9
MD11;28/02/2011;6.4;4.1;9;0.1;1.2;641.5
MD11;01/03/2011;5;3.8;5.4;0.2;0.9;636.7
MD11;02/03/2011;5.2;5;6;0;1.1;868.9
MD11;03/03/2011;4.2;3;6.1;0.5;1.4;1036.9
MD11;04/03/2011;6.2;0;13.4;0;2.1;1458.2
MD11;05/03/2011;7.3;0.8;14.9;0;2.3;1735.3
MD11;06/03/2011;7.1;1.2;14.4;0;2.3;1768.1
MD11;07/03/2011;8.5;0.4;16.3;0;2.8;1810.9
MD11;08/03/2011;10.5;9.4;13.6;0;3.4;1667.6
MD11;09/03/2011;10.2;7;14.7;0;2.4;1512.7
MD11;10/03/2011;7.5;3.5;11.6;0;1.2;830.5
MD11;11/03/2011;8.6;1.6;14;0;2;1736.6
MD11;12/03/2011;11.1;9;11.5;6;1.1;309.6
MD11;13/03/2011;12;8.5;15.8;0.1;2;1177.5
MD11;14/03/2011;13.1;9.7;16.6;0.2;2.2;805.3
MD11;15/03/2011;13.2;12.8;14.7;9.3;1.6;330.5
MD11;16/03/2011;11.8;10.5;13.2;4.5;0.8;351.2
MD11;17/03/2011;11.2;11.1;12;0;2.3;1040.2
MD11;18/03/2011;11.4;7.5;15.9;0.1;2.7;1375.9
MD11;19/03/2011;12;10;15.9;0;2.7;1415.9
MD11;20/03/2011;10;7.2;14.9;0;2.1;1234.9
MD11;21/03/2011;9.5;3.6;15.6;0;2.6;1808.3
MD11;22/03/2011;10.5;6.3;17;0;3.8;1818.1
MD11;23/03/2011;11.2;3.5;18.8;0;4.2;2130.6
MD11;24/03/2011;11.8;5.4;19.5;0;4.2;2107.8
MD11;25/03/2011;11.4;6.7;17.9;0;3.2;1895.4
MD11;26/03/2011;13.1;6.1;20.7;0.2;2.8;1629.9
MD11;27/03/2011;12.8;9.7;17.2;6.7;1.7;992.4
MD11;28/03/2011;11.2;10.1;12.6;3.4;1;429.3
MD11;29/03/2011;11.5;8.2;16;4.6;2.2;1253.2
MD11;30/03/2011;11.7;8.5;13.6;3;1.2;648.8
MD11;31/03/2011;14;13.1;16.3;0.2;1.4;496.1
MD11;01/04/2011;15.1;5.7;21.7;0;2.9;1883.3
MD11;02/04/2011;15.1;11.6;19.7;0;3.5;1622.1
MD11;03/04/2011;13.3;12.7;14.7;0;1;334
MD11;04/04/2011;12.7;10.4;17.7;0;3;1501.8
MD11;05/04/2011;13.2;5;20.5;0;3.6;2163.9
MD11;06/04/2011;15.3;6.1;25.6;0;5;2268.2
MD11;07/04/2011;18;9.2;25.5;0;4.9;2452.7
MD11;08/04/2011;18.5;9.8;28.1;0;5.2;2455.4
MD11;09/04/2011;18.4;8.6;27.7;0;5;2335.9
MD11;10/04/2011;15.3;13.7;17.5;0;2.2;817.1
MD11;11/04/2011;15.7;13.3;19.9;0.3;3.4;1493.6
MD11;12/04/2011;13.2;12.4;15.9;0.6;2.2;990.5
MD11;13/04/2011;11;4.3;18.2;0;3;1960.7
MD11;14/04/2011;12.9;5.7;21;0;4.1;2031.7
MD11;15/04/2011;12.6;7.6;18.1;0;3.9;2244.7
MD11;16/04/2011;12.6;4.5;20.2;0;4.2;2555.7
MD11;17/04/2011;14.1;6;22.4;0;4.4;2398.4
MD11;18/04/2011;15.7;10.4;22.3;0;5.1;2630.6
MD11;19/04/2011;14.2;8.9;19.9;0;4.6;2301.2
MD11;20/04/2011;15.5;11.4;20.6;0.2;4.7;2018.1
MD11;21/04/2011;16.5;11.9;22.2;0;5.5;2298.7
MD11;22/04/2011;15.5;11.7;21.1;0;4.6;1453.3
MD11;23/04/2011;13.7;12.1;15.1;5.6;1.2;591.6
MD11;24/04/2011;16.4;13.3;19.6;0;2.8;1608.7
MD11;25/04/2011;16;13.3;20.2;9.3;2.5;889.8
MD11;26/04/2011;17.7;14.1;22.1;0.1;4.6;2190
MD11;27/04/2011;16.9;13.4;21.8;0;4.4;2167.8
MD11;28/04/2011;15.7;9.7;21.3;0;4.4;2498.3
MD11;29/04/2011;14.9;7.8;21;0;4;2345.4
MD11;30/04/2011;16.8;11.8;23;0;5.2;2369.3
MD11;01/05/2011;17.3;11.8;22.5;0;3.7;1869.9
MD11;02/05/2011;17.5;14.3;21;1.4;4.2;2064.2
MD11;03/05/2011;17.2;14.7;20.3;5.7;3;1311.3
MD11;04/05/2011;16.7;12.8;20.9;0;3.9;1985.8
MD11;05/05/2011;17.7;10.5;23.7;0;4.6;2298.3
MD11;06/05/2011;18.6;15.7;22.5;0;5.6;2426.6
MD11;07/05/2011;16.9;16.1;17.7;0;2.9;904.6
MD11;08/05/2011;19.5;15.8;24;0;5.1;2496.4
MD11;09/05/2011;19.7;13.6;27.7;0;5.6;2480.7
MD11;10/05/2011;19.4;15;23.4;0;4.7;2199.4
MD11;11/05/2011;21.1;13.8;27.9;0;4.9;2249.9
MD11;12/05/2011;19;17.4;20.8;0.1;2.5;991.4
MD11;13/05/2011;21.3;17.4;26.2;0;4.2;1876.9
MD11;14/05/2011;15.2;14.8;16.8;10.6;1.9;723.5
MD11;15/05/2011;14.7;11.5;18.4;0;5;2464.2
MD11;16/05/2011;15.9;10;21.7;0;5.4;3100.2
MD11;17/05/2011;18.8;11.5;25.8;0;5.9;3090.4
MD11;18/05/2011;20.1;13.6;27.4;0;6.4;2663
MD11;19/05/2011;19.3;14.8;26.3;0;4.3;1779.3
MD11;20/05/2011;20.3;13.3;25.9;0;4.7;2336.6
MD11;21/05/2011;21.6;15.7;26.7;0;5.2;2418.5
MD11;22/05/2011;18.3;16.7;20.6;0;3;1009.4
MD11;23/05/2011;20.8;14;28.3;0;6.3;3001.2
MD11;24/05/2011;21;16;25.7;0;6.9;3104.3
MD11;25/05/2011;23;16.3;30.8;0;6.7;2982.7
MD11;26/05/2011;19.5;16.8;21.6;0.1;3.2;1034.9
MD11;27/05/2011;16.8;11.8;19.7;0;3.6;1447.4
MD11;28/05/2011;17.7;12.2;23.7;0;6.1;3177.4
MD11;29/05/2011;21.2;12.6;29.4;0.3;6.5;2884.4
MD11;30/05/2011;20.7;18.2;25.3;13.4;4.1;1465.7
MD11;31/05/2011;15.3;12.6;17.4;2.6;2.3;908.5
MD11;01/06/2011;13;11.1;17.2;9.5;3.6;1387
MD11;02/06/2011;14.2;11.3;17.2;0.2;1.9;988.7
MD11;03/06/2011;17.9;12.4;24.5;0;3.7;1864.5
MD11;04/06/2011;17.7;13.8;21.4;0.9;1.9;1136.4
MD11;05/06/2011;18.9;15;22.8;0.1;3.8;1913.3
MD11;06/06/2011;20;16.2;24.6;0.4;4.2;1864.9
MD11;07/06/2011;15.6;14.7;17;18;1.4;589.2
MD11;08/06/2011;14.7;13.9;16.3;1;2.3;1172
MD11;09/06/2011;16.8;12.7;20;0.5;3.7;1966.2
LR12;01/08/2011;20.3;13.4;27.7;0;4.6;2241.8
LR12;02/08/2011;21.1;15.8;26.8;0;2;685.6
LR12;03/08/2011;21.1;16.7;26.3;0.7;4.8;2121.3
LR12;04/08/2011;20;18.2;22.1;23.2;1.1;452.6
LR12;05/08/2011;17.1;15.3;19;2.6;1.3;632
LR12;06/08/2011;15.8;15.2;17.4;6.8;1.9;986.8
LR12;07/08/2011;15.3;11.4;19.8;9.6;2.5;1143
LR12;08/08/2011;16.3;12.8;21.1;0.1;3.2;1491.4
LR12;09/08/2011;15.7;12.5;21.1;0;3.8;2034.6
LR12;10/08/2011;16.5;9.5;23.2;0;4.4;2504.6
LR12;11/08/2011;17.9;11.7;23.3;0.3;2.3;1223.2
LR12;12/08/2011;19.2;15.7;22;0;1.9;898
LR12;13/08/2011;18.6;16.2;22.2;18;1.3;445.3
LR12;14/08/2011;16.6;15.2;19.6;0.2;1.4;544
LR12;15/08/2011;17.1;11.1;22.6;0;4;2230.5
LR12;16/08/2011;18.9;13.3;24.6;0;3.5;1560
LR12;17/08/2011;21.1;15.3;27.8;0;4;1789
LR12;18/08/2011;20.9;18.1;26.3;0;2.2;856.5
LR12;19/08/2011;19.2;15.7;23.6;0;4.5;2257.4
LR12;20/08/2011;21.3;12;27.7;0.4;4;2110.9
LR12;21/08/2011;20.9;18.7;25.1;0;3.3;1636.7
LR12;22/08/2011;17.8;16.7;19;8.6;1.3;754.2
LR12;23/08/2011;18;16.6;21;0.2;1.5;574.7
LR12;24/08/2011;17;13.8;21.1;0;2.5;1297.5
LR12;25/08/2011;15.6;13.1;18.4;20.9;1.2;782
LR12;26/08/2011;13.9;13.1;16.9;7.6;2.4;1311.5
LR12;27/08/2011;15;11;19.9;0.6;3.1;1738.8
LR12;28/08/2011;14.1;10.1;20.4;0;2.6;1435.9
LR12;29/08/2011;13.9;9.6;19.9;0;3;1756.6
LR12;30/08/2011;14.8;8.6;20.7;0;2.8;1723.6
LR12;31/08/2011;17.4;11.6;22.1;0;2.6;1066.2
LR12;01/09/2011;19.7;14;24.4;0;1.9;1103
LR12;02/09/2011;20.6;14.2;27.9;0;4.1;1930.1
LR12;03/09/2011;19;15.6;22.2;0.6;1.2;501.3
LR12;04/09/2011;16.4;15.9;17.5;7.9;1.4;478.5
LR12;05/09/2011;14.9;11;17.5;0;2.3;1571.7
LR12;06/09/2011;17.2;14.5;19.9;2.9;1.5;378.1
LR12;07/09/2011;15.8;12.2;18.5;0;1.8;877.1
LR12;08/09/2011;17.7;12.8;20.7;1;0.7;434.5
LR12;09/09/2011;19.9;16.7;22.6;0.1;1;540.6
LR12;10/09/2011;18.8;17.1;22.7;4.6;1.3;407.9
LR12;11/09/2011;17.2;14.4;19.6;4.9;1.5;578.9
LR12;12/09/2011;18.6;16.5;21.7;0.6;1.7;418.6
LR12;13/09/2011;15.9;14.5;21.3;0.2;3.4;1488.1
LR12;14/09/2011;13.4;7;19.9;0;1.9;933.5
LR12;15/09/2011;14.6;7.5;21.2;0;1.9;896.2
LR12;16/09/2011;16.3;11.1;22.3;0;1.9;975.2
LR12;17/09/2011;14.8;12.1;18.3;5.2;1.2;596.7
LR12;18/09/2011;12.9;8.2;17.5;3;1.6;779.5
LR12;19/09/2011;14.2;10.5;17.7;0.2;1;360.3
LR12;20/09/2011;16.1;13.9;18.9;0;1.3;336.3
LR12;21/09/2011;16.6;14.7;20.8;0;1.7;369
LR12;22/09/2011;13;7.5;19.5;0.1;1.9;1072.6
LR12;23/09/2011;13;6.5;20.7;0;2;940.8
LR12;24/09/2011;14.5;7.8;22.6;0;3.1;1719.8
LR12;25/09/2011;15.9;9.4;23.6;0;2.8;1437.5
LR12;26/09/2011;18.3;14.2;24;0.1;1.2;497.4
LR12;27/09/2011;19.1;12.3;27.4;0;3.1;1325.1
LR12;28/09/2011;19.6;13.7;27.6;0;4;1681.6
LR12;29/09/2011;19.4;12.6;28.7;0;4;1717.7
LR12;30/09/2011;19.5;11.9;29.1;0;4.2;1721.5
LR12;01/10/2011;18.4;11.7;27.6;0;3.9;1648.6
LR12;02/10/2011;18;10.4;28.3;0;3.8;1677.1
LR12;03/10/2011;17.6;9.5;26.4;0;3.8;1585.8
LR12;04/10/2011;17.8;15;21.1;0;1.3;319.4
LR12;05/10/2011;18;15.5;20.8;0.6;1.4;273.7
LR12;06/10/2011;15;12.8;17.2;0.7;1.5;577.5
LR12;07/10/2011;11.5;10.3;13.6;2.6;1.4;386.4
LR12;08/10/2011;13;9.7;15.7;0.1;1.5;613.2
LR12;09/10/2011;16.5;13;20.5;0;1.3;263.1
LR12;10/10/2011;15.5;13.9;16.6;0.2;0.8;242.8
LR12;11/10/2011;15.3;13.8;17;0;0.8;228.9
LR12;12/10/2011;15.1;13.9;16.8;0;0.8;237.1
LR12;13/10/2011;15.5;12;19.7;0.1;0.7;207.9
LR12;14/10/2011;13.8;12.4;19.8;0;2.8;1218.2
LR12;15/10/2011;9.8;3.6;18;0.1;2.3;1329.8
LR12;16/10/2011;10.1;3;17.4;0.2;1.5;813
LR12;17/10/2011;13.2;7.6;19.6;0;2.1;1143.6
LR12;18/10/2011;11.5;11.3;12.4;1.9;0.5;181.7
LR12;19/10/2011;8.4;5;14.9;1.3;1.7;883.3
LR12;20/10/2011;7.9;4.3;14.3;0;0.8;547.7
LR12;21/10/2011;7.1;2.4;14.6;0;1.8;1158.4
LR12;22/10/2011;9.1;2.5;15.3;0.1;1.6;1161.9
LR12;23/10/2011;14.9;9;20.5;0;2.7;998.6
LR12;24/10/2011;14.2;12.7;17;4.9;1.7;218.1
LR12;25/10/2011;9.9;8.7;12.9;4.8;1.1;727.4
LR12;26/10/2011;11.6;7.4;17;1.5;1.2;402.3
LR12;27/10/2011;13.1;11.8;15.6;0.9;1.3;249
LR12;28/10/2011;13.5;11.9;15.4;0.1;0.4;207.8
LR12;29/10/2011;12.3;11.8;14.2;0;0.5;302.1
LR12;30/10/2011;13.8;10.2;17.5;0;0.6;171.9
LR12;31/10/2011;13.9;10.8;18.1;0.1;1.1;685.6
LR12;01/11/2011;13;11.6;16.4;0;1.8;940.8
LR12;02/11/2011;14;9.2;17.6;8.6;0.6;236.8
LR12;03/11/2011;15.1;13.2;17.1;14.5;1.1;649.2
LR12;04/11/2011;11.9;10.9;14.5;0.5;1;500.3
LR12;05/11/2011;12.1;8.1;14.5;0.1;0.3;559.4
LR12;06/11/2011;12.4;12.3;12.8;0;1;137.2
LR12;07/11/2011;11.9;11.6;12.3;0.2;0.3;163.7
LR12;08/11/2011;11.1;10.7;11.4;0.6;0.5;223.8
LR12;09/11/2011;13;11.1;16.9;0.6;1.2;514.5
LR12;10/11/2011;11.8;10.8;12.8;0.9;0.3;152.4
LR12;11/11/2011;13.9;10.9;17.7;0;1.2;428.4
LR12;12/11/2011;14.4;12.2;17.5;0;1.1;576
LR12;13/11/2011;12.9;10.6;16.8;0;1.4;822.8
LR12;14/11/2011;11.1;9.6;14.5;0;1.1;268.9
LR12;15/11/2011;9.7;6.5;14.8;0;1.1;643.9
LR12;16/11/2011;10.9;8;14.4;0.9;0.5;166.1
LR12;17/11/2011;11.7;10.5;15.5;0.2;1.3;672.5
LR12;18/11/2011;10.1;7.1;15.4;0;1.4;402.2
LR12;19/11/2011;9.3;6.1;14.2;0;1.2;781.8
LR12;20/11/2011;9.9;6.4;15.4;0.1;1.1;699.4
LR12;21/11/2011;11.3;7.8;15.6;0;0.6;160
LR12;22/11/2011;11.8;8.3;15.9;0;0.7;283.2
LR12;23/11/2011;9.7;9.1;13.8;0.1;1.1;511.3
LR12;24/11/2011;6.8;2.9;9.1;0;0.4;225.5
LR12;25/11/2011;9.1;9;11.9;0.6;0.7;207.2
LR12;26/11/2011;6.1;0.7;11.3;0.2;0.6;409
LR12;27/11/2011;11.2;7.2;14.8;0.2;0.3;141.6
LR12;28/11/2011;10.4;7.5;13.4;0.4;0.2;132.8
LR12;29/11/2011;10.2;9.6;12;2.2;0.5;108
LR12;30/11/2011;8.6;3.1;14;1.1;1;543.9
LR12;01/12/2011;12.8;10.1;13.8;11.6;0.1;83.4
LR12;02/12/2011;8;5.2;11.1;5.4;0.8;596.2
LR12;03/12/2011;11.5;7.6;13.1;2.2;0;78.2
LR12;04/12/2011;12.5;11.2;14.9;2.5;1;104.8
LR12;05/12/2011;7.3;5;11;0;1.2;533.3
LR12;06/12/2011;8;4.2;10.6;0;0.6;347.7
LR12;07/12/2011;9.3;8.5;11.3;1.8;0.8;125.4
LR12;08/12/2011;10.5;4.9;12.7;4;0.2;106.4
LR12;09/12/2011;8.8;8.4;9.4;4.7;0.3;139.2
LR12;10/12/2011;4.8;2.8;9.4;0;0.8;615.2
LR12;11/12/2011;5.2;-0.1;9.7;4.8;0.2;122.5
LR12;12/12/2011;8.4;4.1;12.6;12.6;0.9;482.7
LR12;13/12/2011;10.3;7.7;12.4;8.8;1.1;410.4
LR12;14/12/2011;6.7;5.8;8.7;0.7;1;259.3
LR12;15/12/2011;7.9;5;13.4;24.5;1.4;108.8
LR12;16/12/2011;7.1;4.2;9.4;3.6;0.2;125.7
LR12;17/12/2011;4.8;3.3;6.3;9.3;0.6;196.1
LR12;18/12/2011;4.3;1.6;8.1;2.3;0.8;535.8
LR12;19/12/2011;6.4;4.1;10.5;5.7;0.5;68.4
LR12;20/12/2011;9.8;8.2;11.6;3.2;0.4;181.2
LR12;21/12/2011;11.2;8.1;11.9;0.2;0;50.1
LR12;22/12/2011;10.9;10;12.6;0;0.6;196
LR12;23/12/2011;8.9;8.2;10.5;4.7;0.7;142.9
LR12;24/12/2011;6.9;3.9;9.5;0.1;0.8;569.1
LR12;25/12/2011;9;7.2;11.4;0;0.7;107.8
LR12;26/12/2011;6.6;5.5;12.3;0;1.2;614.2
LR12;27/12/2011;1.7;0;5.2;0;0.6;281.8
LR12;28/12/2011;6.3;2.6;11.2;0.5;0.5;201.5
LR12;29/12/2011;6.1;3.1;8.8;1.3;0.6;364.4
LR12;30/12/2011;10.4;7.3;12.4;3.3;0.3;126
LR12;31/12/2011;12.7;11.7;13.4;1.2;0.3;125.4
LR12;01/01/2012;12.4;12;13.5;9.2;0.4;66.8
LR12;02/01/2012;7.8;6.5;10.9;0.2;1.1;576.4
LR12;03/01/2012;11.3;6.9;14.2;4.3;0.6;100.2
LR12;04/01/2012;9;6.1;10.6;0;1.2;487.1
LR12;05/01/2012;10.3;9.8;12;0.7;1.3;108.8
LR12;06/01/2012;8.5;6.2;10.7;0;0.9;535.4
LR12;07/01/2012;9.9;8.6;11.3;0.3;0.5;149
LR12;08/01/2012;9;8.6;9.7;0.2;0.7;179.8
LR12;09/01/2012;9.7;8.3;12.9;0.4;0.5;192
LR12;10/01/2012;8.8;7.6;10.1;0;0.3;138.3
LR12;11/01/2012;8.6;7.4;10.4;0;0.7;186.7
LR12;12/01/2012;8.3;5.1;11.7;0.8;1;598.2
LR12;13/01/2012;7.4;5.4;10;0.1;0.5;357.1
LR12;14/01/2012;1.8;-0.8;6.9;0.1;0.9;691.5
LR12;15/01/2012;0.2;-0.9;3.5;0;0.7;745.7
LR12;16/01/2012;0.1;-2.7;5;0;0.7;753.9
LR12;17/01/2012;-1.2;-4.7;1.4;0.1;0.3;233.8
LR12;18/01/2012;5.7;-0.7;11.6;0.7;0.3;152.3
LR12;19/01/2012;11.6;10.1;14;0.7;0.8;136.5
LR12;20/01/2012;9;8;11.7;0;0.9;208.9
LR12;21/01/2012;11.7;8.9;13.5;0;0.4;176.1
LR12;22/01/2012;10.1;9.3;10.8;0;0.6;182.8
LR12;23/01/2012;8.7;7.5;10.7;0.1;0.6;199
LR12;24/01/2012;9.7;6.8;13;0;0.5;233.4
LR12;25/01/2012;9.2;9;9.5;1.9;0.3;147.5
LR12;26/01/2012;7.1;6.2;9.4;0.8;1.2;693.5
LR12;27/01/2012;4.1;-1;10.7;5.4;1.2;825.9
LR12;28/01/2012;4.3;3.2;6.9;0.6;0.6;477.5
LR12;29/01/2012;4.2;2.7;7;2.5;0.6;482
LR12;30/01/2012;1.7;0.9;2.5;7.2;0.2;92.9
